기준년도,노드id,노드위치,y좌표,x좌표,노드유형,노드명,위험운전행동회귀계수,교차로규모회귀계수,회귀확산도,교차로위험수준,교차로위험순위,교차로안전등급,교차로참조집단위험수준,권역교차로위험순위,20km이상과속카운트,40km이상과속카운트,60km이상과속카운트,장기과속카운트,급가속카운트,급출발카운트,급감속카운트,급정지카운트,급좌회전카운트,급우회전카운트,급유턴카운트,급앞지르기카운트,급진로변경카운트,공회전기준시간초과카운트,사고카운트
2018,1200012700,서울특별시 관악구,197997.6258,441829.5818,101,태림빌딩(수협),0.424729206,0.57107048,0.560021374,-0.330934194,25692,A,0.330934194,11,2.6,0.3,0,0,110.8,6.1,5.1,3.4,1.4,2.1,0.5,5.7,4.6,4,
2018,1190003000,서울특별시 동작구,198012.6487,442712.6566,101,남성초등학교,0.424729206,0.57107048,0.560021374,1.291400037,71011,C,2.708599963,49,90.2,5.1,2.1,0,3073.8,305.6,333.8,129.1,165.6,86.8,27.1,30.7,41.3,13.5,4
2018,1200013400,서울특별시 관악구,198019.4385,441908.8323,101,신한은행사당지점,0.424729206,0.57107048,0.560021374,1.793562371,73368,C,5.206437629,118,1073.5,76.4,9.7,0,7374.6,651.9,316.8,313.7,112.6,80.8,28.8,255.3,84.4,78.6,7
2018,1000009700,서울특별시 종로구,198021.183,452307.461,101,세종로사거리_일반국도6호선_진,0.424729206,0.57107048,0.560021374,0.18246371,59506,C,2.81753629,159,12.3,9.8,0.4,0,2611.3,389.9,344.8,173.2,244.2,457.7,102.3,203.3,904.3,12.8,3
2018,1000008000,서울특별시 종로구,198021.7099,452285.6175,101,세종로사거리_일반국도6호선_진,0.424729206,0.57107048,0.560021374,-1.195685054,7133,B,2.195685054,115,9.4,1.2,0.1,0,985.1,124,163.9,78.3,230.9,373.8,69.3,218.8,831.3,5.8,1
2018,1000018900,서울특별시 종로구,198037.5436,452904.4304,101,광화문_일반국도48호선_진입_1,0.424729206,0.57107048,0.560021374,1.232636254,70729,C,2.767363746,119,199,10.3,0.9,0,2875.5,295.7,298.3,104.7,49.3,71.7,39.6,23.6,91.8,28.6,4
2018,1020008200,서울특별시 용산구,198067.1617,446561.5348,101,이촌동강촌아파트,0.424729206,0.57107048,0.560021374,-0.903418725,10602,B,1.903418725,85,27.6,0.8,0.1,0,1535.6,256.6,271.9,83.7,20.3,15.8,3.6,25.8,218.1,15.4,1
2018,1010023100,서울특별시 중구,198067.298,451661.4998,101,서울프라자호텔,0.424729206,0.57107048,0.560021374,-1.141471879,7673,A,1.141471879,75,71.9,1.9,0.2,0,192.1,28,24.8,13,158.8,195.7,33.8,26.7,83.9,44.4,
2018,1000029900,서울특별시 종로구,198091.0583,456834.4419,101,평창동삼성아파트,0.424729206,0.57107048,0.560021374,0.061713811,58470,C,1.938286189,143,85.8,5.2,0.4,0,1064.9,130.4,354,136.1,19.4,26.6,12.3,70.8,588.1,2.7,2
2018,1000016100,서울특별시 종로구,198100.2765,452753.0508,101,정부합동민원실,0.424729206,0.57107048,0.560021374,1.914687063,73898,D,1.085312937,164,5.4,4.3,3.3,0,404.9,25.4,19.8,7.4,25.3,80.8,5.3,19.1,7.3,42.3,3
2018,1000008800,서울특별시 종로구,198103.3697,452294.1497,101,광화문우체국,0.424729206,0.57107048,0.560021374,-1.822200731,3158,B,3.822200731,80,61.8,4.1,0.1,0,1281.2,183.3,313.1,73.4,463.5,428.4,98.1,312.7,2986.3,29.9,2
2018,1000013500,서울특별시 종로구,198104.2397,452564.0029,101,서울소방본부,0.424729206,0.57107048,0.560021374,0.539063319,63314,D,0.460936681,193,19.1,4.8,1.7,0,147.6,10.1,11.1,3.7,20,28.1,7.2,10.3,2.2,5.8,1
2018,1000020200,서울특별시 종로구,198147.4695,452934.4724,101,경복궁_일반국도48호선_진입,0.424729206,0.57107048,0.560021374,-0.519185674,18532,B,1.519185674,95,70.6,3,0.2,0,1182.1,88.4,88,30.9,40.8,41.4,19.9,19.6,58.8,8.9,1
2018,1000019100,서울특별시 종로구,198147.5906,452910.3676,101,경복궁_일반국도48호선_진출,0.424729206,0.57107048,0.560021374,-2.62225749,1120,A,2.62225749,27,81.7,3.5,0.4,0,2643.9,298.5,252.8,223.3,24.6,25.7,9.1,27.6,82.9,9.3,
2018,1190003200,서울특별시 동작구,198157.3748,442773.7012,101,대성문구인쇄,0.424729206,0.57107048,0.560021374,8.938972353,78643,D,3.061027647,73,198.5,14.3,1.7,0,4150.1,362.5,202.8,86.4,21.6,23.1,11.3,76.6,98.1,7.1,12
2018,1010004800,서울특별시 중구,198160.6134,451936.644,101,한국체육박물관,0.424729206,0.57107048,0.560021374,-1.589780044,4240,A,1.589780044,70,113.8,47,18.6,0,406.7,84,28.9,13.3,373.1,115.6,48.3,112.5,107.5,29.3,
2018,1000018300,서울특별시 종로구,198162.3182,452894.5486,101,경복궁_중학천길_진입,0.424729206,0.57107048,0.560021374,2.305396223,74878,D,1.694603777,199,21.5,3.3,0.3,0,1993.9,315.4,126.1,40.6,21.3,31,8.4,67.2,75.9,5.8,4
2018,1010034100,서울특별시 중구,198165.5616,452163.7018,101,모전교(남측),0.424729206,0.57107048,0.560021374,0.188775623,59571,C,0.811224377,169,0.5,0,0,0,234.8,55.5,10.4,8.7,35.8,41.3,19.8,26.8,19.5,11.9,1
2018,1010034300,서울특별시 중구,198166.0265,452186.9418,101,모전교(북측),0.424729206,0.57107048,0.560021374,1.04376297,69877,D,0.95623703,230,3.2,0.2,0,0,275.3,50.9,14,11,56.2,52.8,21.7,44,61.9,28.9,2
2018,1000018200,서울특별시 종로구,198170.5861,452890.8323,101,경복궁_중학천길_진출,0.424729206,0.57107048,0.560021374,0.536559264,63292,D,0.463440736,185,0.3,0.1,0,0,186.3,28.5,10.1,5.5,9.1,25.8,3.4,15.4,26.3,8.3,1
2018,1000008600,서울특별시 종로구,198171.5054,452292.4081,101,종로구청입구,0.424729206,0.57107048,0.560021374,-0.122724912,42540,B,5.122724912,74,58.2,2.8,0.3,0,2769.3,387.8,290.1,104.2,771.9,609.8,125.4,458.9,3560.8,73.7,5
2018,1000003000,서울특별시 종로구,198172.6386,452745.1273,101,서울지방국세청,0.424729206,0.57107048,0.560021374,-0.61817513,15984,A,0.61817513,8,11.6,0.1,0,0,147.3,12.8,3.1,3.5,36.9,37.3,14.5,20.7,5.5,23.4,
2018,1000020600,서울특별시 종로구,198176.823,452956.207,101,경복궁_삼청동길_진출,0.424729206,0.57107048,0.560021374,0.187145515,59556,C,0.812854485,157,17.3,1.3,0.8,0,1418.5,57.8,213.8,32.9,6.6,5.7,3.2,12.3,14.9,50.8,1
2018,1010021700,서울특별시 중구,198179.1771,451599.7528,101,소공로지하상가,0.424729206,0.57107048,0.560021374,6.089318358,78236,D,3.910681642,254,56.4,4.3,0.4,0,2850.7,438.3,237,73.4,475.1,255.8,87.3,193.8,135.1,59.3,10
2018,1000021000,서울특별시 종로구,198195.177,452972.4345,101,경복궁_삼청동길_진입,0.424729206,0.57107048,0.560021374,0.240416786,60050,C,0.759583214,148,32.8,1.5,0.5,0,1096.5,26,805.2,7.8,25.2,10.5,6.3,24.4,20.6,12.5,1
2018,1010027200,서울특별시 중구,198202.6813,451828.7396,101,프레지던트호텔,0.424729206,0.57107048,0.560021374,-1.88262298,2911,B,2.88262298,124,41.3,2.3,0.5,0,2035.3,297.8,233.4,87.6,241.8,200.3,82,251.3,462.6,113.2,1
2018,1020010400,서울특별시 용산구,198203.1696,446793.8553,101,서빙고로-동작대로진출로1,0.424729206,0.57107048,0.560021374,-0.525312251,18366,A,0.525312251,12,237.1,18.2,0.5,0,8.8,1,19.7,3.3,0.3,1,0.1,0.4,6.8,0.4,
2018,1000019400,서울특별시 종로구,198214.5283,452918.8016,101,경복궁_율곡로_진입,0.424729206,0.57107048,0.560021374,-0.090539884,46733,B,2.090539884,93,30.8,0.8,0.3,0,1701.6,205.8,169.6,67.8,33.4,17.8,4.3,99,319.3,15.5,2
2018,1000022700,서울특별시 종로구,198223.7382,453386.8772,101,국군서울지구병원,0.424729206,0.57107048,0.560021374,-0.299269495,27327,B,1.299269495,83,96.6,0.7,0.1,0,1616.7,84.3,738.8,27.6,2.9,15.4,4,19.8,34.8,35.3,1
2018,1000020300,서울특별시 종로구,198224.1768,452939.1803,101,경복궁_율곡로_진출,0.424729206,0.57107048,0.560021374,0.166928831,59368,C,1.833071169,140,116.1,4.9,0.1,0,1736.3,226.8,128.9,50.4,30.3,11.8,3.6,29.1,74.9,6.6,2
2018,1010011700,서울특별시 중구,198236.6494,451107.9091,101,신세계백화점(정문),0.424729206,0.57107048,0.560021374,2.5314476,75371,C,3.4685524,161,49.9,1.8,0.7,0,1967.2,239.7,187.4,48.8,468.3,675.3,138.3,675.6,1111.6,141.7,6
2018,1000019200,서울특별시 종로구,198344.9888,452910.7082,101,한국일보문화센타,0.424729206,0.57107048,0.560021374,-1.291626106,6297,B,2.291626106,87,103.5,1.5,0.4,0,1251.8,139.8,212.9,53.5,37.8,32.6,14.9,62.4,224.6,46.9,1
2018,1010014100,서울특별시 중구,198356.502,451171.0953,101,회현사거리_퇴계로_진입_2,0.424729206,0.57107048,0.560021374,-0.670610863,14770,B,1.670610863,106,5.2,1.1,0,0,451.4,64.8,66,18,226.2,301.7,87.3,129.1,341.6,43.1,1
2018,1000028000,서울특별시 종로구,198357.0291,455801.3031,101,북악팔각정후문,0.424729206,0.57107048,0.560021374,0.883481158,68343,D,0.116518842,197,1.4,0,0,0,4.6,2.4,0.7,1.5,0.1,0,0.1,0.1,0,14,1
2018,1010013600,서울특별시 중구,198362.3404,451158.2232,101,회현사거리_퇴계로_진출_2,0.424729206,0.57107048,0.560021374,2.009195592,74160,D,1.990804408,238,22.5,6.8,2,0,1319.1,167.4,199.3,41,376.9,580.8,175.6,225.8,575.7,59.3,4
2018,1210018500,서울특별시 서초구,198376.9367,441977.8887,101,국민은행사당동지점,0.424729206,0.57107048,0.560021374,3.947609903,77245,D,5.052390097,197,514.1,67.8,32.5,0,6394.4,656.3,1335.3,404.8,419.5,140.4,169.3,244.4,544.5,321.5,9
2018,1010016100,서울특별시 중구,198377.1527,451265.5522,101,회현사거리_반포로북창중앙길_진,0.424729206,0.57107048,0.560021374,-1.502570504,4765,A,1.502570504,45,20.8,1.5,0.3,0,638,109.8,59.1,26.6,64.5,86.9,33.8,93.6,133.1,27.8,
2018,1010015400,서울특별시 중구,198384.1087,451230.6041,101,신세계백화점(후문),0.424729206,0.57107048,0.560021374,2.532054799,75372,D,2.467945201,248,15.5,2.8,1.3,0,2238.4,422,117.3,42.4,301.2,453.9,119.3,196.9,299.9,27.4,5
2018,1010016400,서울특별시 중구,198390.7356,451274.6097,101,회현사거리_반포로_진입_1,0.424729206,0.57107048,0.560021374,-1.784569017,3330,A,1.784569017,41,34.1,3.2,0.8,0,1089.7,170.9,62.3,34.9,120.8,180.4,66.7,137.1,146.1,26.3,
2018,1000005400,서울특별시 종로구,198393.3728,453808.1775,101,삼청동사무소입구,0.424729206,0.57107048,0.560021374,1.44116774,71710,D,0.55883226,173,5.6,0,0,0,1342.6,17.9,604.3,7.9,2,2,7.1,19,48.8,10.7,2
2018,1010027900,서울특별시 중구,198405.2784,451837.7156,101,을지로1가_을지로_진입_2,0.424729206,0.57107048,0.560021374,-0.848461654,11445,B,1.848461654,111,54.8,3.7,0.3,0,1110.6,164.5,127.5,56.2,622.3,218.2,128.1,114,408.7,24,1
2018,1010027100,서울특별시 중구,198405.377,451821.986,101,을지로1가_을지로_진출_2,0.424729206,0.57107048,0.560021374,-2.258319973,1799,A,2.258319973,50,39.7,6.6,0.5,0,1175.1,176.6,162.4,72.8,998.8,273.8,169,139.3,502.5,15.6,
2018,1210023900,서울특별시 서초구,198411.2762,442774.5142,101,골든시네마타워,0.424729206,0.57107048,0.560021374,3.068645457,76312,D,2.931354543,203,413.2,21.8,2.9,0,1736.1,144.6,242.8,131.3,69.7,73,52.3,168.3,746.5,36.3,6
2018,1000004600,서울특별시 종로구,198424.9063,453329.2978,101,아트선재센타,0.424729206,0.57107048,0.560021374,0.702636895,65486,D,0.297363105,176,0.7,0.1,0.1,0,53.3,7,4.8,15.4,0.4,0.3,0,1.3,2.1,14.8,1
2018,1010012500,서울특별시 중구,198432.7135,451133.8767,101,회현사거리_반포로_진입_2,0.424729206,0.57107048,0.560021374,-0.189097797,35353,B,2.189097797,108,31.1,8.3,0.5,0,1524.4,231.2,104.1,45.5,274.1,654.8,93.4,178.3,266.7,50.8,2
2018,1000009500,서울특별시 종로구,198440.7726,452303.595,101,종로1가_일반국도6호선_진입_2,0.424729206,0.57107048,0.560021374,-0.496994563,19169,B,2.496994563,118,408.8,21.1,1.6,0,1097.1,202.9,147.2,77.4,368.3,366.3,112.5,208.9,816.8,13,2
2018,1000007700,서울특별시 종로구,198441.1753,452282.4163,101,종로1가_일반국도6호선_진출_2,0.424729206,0.57107048,0.560021374,-0.004032442,57911,B,2.004032442,116,13.8,4.4,0.4,0,1052.1,227.3,110.9,44.8,300.6,318.7,93,150.1,610.7,9.6,2
2018,1000018100,서울특별시 종로구,198442.4646,452886.0505,101,안국동사거리_율곡로_진출_2,0.424729206,0.57107048,0.560021374,-2.054167548,2323,A,2.054167548,36,38.5,3.4,1.1,0,1848.6,214.8,295,304.8,130.3,20.1,8.8,43,147.7,8.3,
2018,1010012900,서울특별시 중구,198446.299,451142.9205,101,회현사거리_반포로_진출,0.424729206,0.57107048,0.560021374,-1.628041326,4052,A,1.628041326,40,11.5,1.3,0.4,0,780,133.1,66,28.6,194.1,475.5,55.8,103.6,194.3,23.8,
2018,1010026000,서울특별시 중구,198450.2775,451776.0297,101,을지로1가_남대문로_진입_2,0.424729206,0.57107048,0.560021374,-3.162889577,572,A,4.162889577,48,45.4,11.8,0.6,0,2784.3,426.3,320.7,143.4,2985.9,1210.8,1093.8,467.1,1397.3,11.5,1
2018,1010015600,서울특별시 중구,198456.4929,451236.6421,101,회현사거리_퇴계로_진출_1,0.424729206,0.57107048,0.560021374,-0.88507602,10879,B,1.88507602,109,18.2,1.3,0.1,0,1415.4,167.7,105.2,31.7,165.9,197.2,32.5,192.4,283.7,15.2,1
2018,1010015100,서울특별시 중구,198458.8372,451222.7815,101,회현사거리_퇴계로_진입_1,0.424729206,0.57107048,0.560021374,2.75523315,75837,D,2.24476685,237,2.8,0.5,0,0,1550.8,176.6,138.1,42.8,238.8,275.2,34.2,233.3,428.8,18.2,5
2018,1010030400,서울특별시 중구,198461.7273,451915.6264,101,을지로1가_남대문로_진출_2,0.424729206,0.57107048,0.560021374,-0.66775145,14848,B,2.66775145,127,78.3,10.6,4.9,0,1431,278.6,131.3,48.7,1050,427.4,502,198.2,647.9,19,2
2018,1010025900,서울특별시 중구,198465.3473,451769.9186,101,을지로1가_남대문로_진출_1,0.424729206,0.57107048,0.560021374,-2.108321187,2163,B,3.108321187,86,633.8,34.6,6.3,0,1767.9,291.8,167.5,66.9,1294.8,814.8,536.3,295.2,849.6,10.3,1
2018,1210018300,서울특별시 서초구,198467.2184,441963.3831,101,만남의 광장,0.424729206,0.57107048,0.560021374,4.164126604,77409,D,0.835873396,188,33.5,12,1,0,208.8,32.9,16.3,13.8,19.3,16.4,7.6,12.2,10,127.4,5
2018,1010033400,서울특별시 중구,198476.1842,452133.8618,101,광교(남단),0.424729206,0.57107048,0.560021374,-2.884712465,794,B,3.884712465,93,60.7,18.3,1.5,0,3153.3,444.9,210.4,112.1,1487.8,303.9,745.6,290.8,951.2,29.4,1
2018,1010033700,서울특별시 중구,198476.7756,452157.2917,101,광교(북단),0.424729206,0.57107048,0.560021374,-3.801865529,265,A,3.801865529,27,29.4,9.3,5.8,0,1912.1,326.1,247.4,78.1,1069.8,340.8,707.3,334.9,874.5,43.2,
2018,1000007200,서울특별시 종로구,198477.5608,452231.9289,101,종로1가_남대문로_진입,0.424729206,0.57107048,0.560021374,-0.403362622,22519,B,2.403362622,86,18.6,13.1,6.3,0,1286,207.8,104.5,47.4,797.8,464.7,790.3,161.3,311.8,24.7,2
2018,1010029900,서울특별시 중구,198477.6114,451911.4397,101,을지로1가_남대문로_진입_1,0.424729206,0.57107048,0.560021374,-1.723523439,3579,B,2.723523439,85,28.4,12.5,9.7,0,1466.8,231.8,166.4,60.6,1581.3,638,662.5,310.8,977.9,29.8,1
2018,1000017300,서울특별시 종로구,198480.4121,452849.4618,101,안국동사거리_우정국로_진입,0.424729206,0.57107048,0.560021374,-0.109780131,44185,B,2.109780131,77,63.3,46.4,3,0,2051.1,314.6,503.3,259.1,523.4,44.7,179.6,93,422.9,18.4,2
2018,1000010800,서울특별시 종로구,198488.9364,452353.6918,101,종로1가_우정국로_진출,0.424729206,0.57107048,0.560021374,1.210498161,70632,C,1.789501839,160,36.3,10.3,3.8,0,743.8,127.9,123.6,40,814,469.8,320,153.3,498.2,13.1,3
2018,1020007700,서울특별시 용산구,198491.7291,446475.5305,101,이촌동길거리1,0.424729206,0.57107048,0.560021374,-1.205397692,7028,A,1.205397692,66,1324,23.2,1,0,92.7,4.6,45.8,5.3,10.8,16.5,7.1,21.8,66.8,8.1,
2018,1000007100,서울특별시 종로구,198493.3186,452230.2004,101,종로1가_남대문로_진출,0.424729206,0.57107048,0.560021374,-1.594800911,4216,B,2.594800911,105,39.3,23.3,11.2,0,1995.3,348.3,209.3,82.3,802.6,558.3,469,231.4,418.6,24.3,1
2018,1000017900,서울특별시 종로구,198500.2359,452881.3711,101,안국동사거리,0.424729206,0.57107048,0.560021374,0.288642057,60547,C,4.711357943,126,83.1,3.2,0.2,0,4409.8,675.5,305.4,119.4,974.6,49.8,105.5,71.2,162.2,7.1,5
2018,1000010700,서울특별시 종로구,198504.9273,452353.3119,101,종로1가_우정국로_진입,0.424729206,0.57107048,0.560021374,-2.293248119,1728,A,2.293248119,65,79.3,11.2,3.8,0,1250.3,201.6,165.5,53.1,882.5,540.1,384.1,218.3,667.1,20.6,
2018,1020008300,서울특별시 용산구,198509.2312,446567.5968,101,서빙고로-동작대로진입로,0.424729206,0.57107048,0.560021374,0.620912395,64350,D,0.379087605,194,53.3,3.9,0.1,0,59.3,1.5,13.6,3.3,5.8,3.1,5.4,7.3,18.6,3.2,1
2018,1010006400,서울특별시 중구,198512.6854,450559.6644,101,남산공원길삼거리,0.424729206,0.57107048,0.560021374,-0.790488718,12390,A,0.790488718,67,310.3,158.2,17.9,0,181.4,18.8,27.7,7.8,3.8,4.7,10.7,0.1,1.7,5.2,
2018,1010028200,서울특별시 중구,198539.4522,451844.4279,101,을지로1가_을지로_진출_1,0.424729206,0.57107048,0.560021374,-2.592348612,1169,A,2.592348612,37,17.1,4.6,0.8,0,2417.6,314.4,250.9,87.5,657.6,792.8,274.9,303.3,656.8,28.8,
2018,1010027400,서울특별시 중구,198540.2773,451829.4006,101,을지로1가_을지로_진입_1,0.424729206,0.57107048,0.560021374,4.359406303,77533,D,2.640593697,223,12.2,2.9,0.3,0,1948.3,249.6,170.8,75.4,711.9,704.1,207.3,334.7,598,25.9,7
2018,1000009600,서울특별시 종로구,198559.4196,452305.7862,101,종로1가_일반국도6호선_진출_1,0.424729206,0.57107048,0.560021374,-2.570764565,1199,A,2.570764565,67,108.2,5.7,0.8,0,1741.4,341.9,223.6,56.7,275.7,388,141.7,184,1126.9,28.7,
2018,1000007800,서울특별시 종로구,198559.8287,452284.8907,101,종로1가_일반국도6호선_진입_1,0.424729206,0.57107048,0.560021374,-1.255438955,6606,B,2.255438955,117,140.1,9.2,2.1,0,1116.1,206.8,122.5,39.1,273.1,282.5,94.8,157.1,778.4,24.8,1
2018,1190008200,서울특별시 동작구,198594.9007,444526.1796,101,이수교차로_동작대로_진출_1,0.424729206,0.57107048,0.560021374,-0.432371644,21447,B,2.432371644,32,618.1,49.1,3.7,0,1733.1,256.1,247.8,67.8,50.7,57.8,6.3,343.2,728.2,1.7,2
2018,1020008900,서울특별시 용산구,198668.3327,446705.6661,101,서빙고로-동작대로진출로2,0.424729206,0.57107048,0.560021374,0.108092325,58846,C,0.891907675,124,433.9,14.8,0.1,0,33.3,1,12,3.2,0.1,0.1,0,1.2,5.9,0,1
2018,1010008200,서울특별시 중구,198680.1421,450783.35,101,숭의여자대학,0.424729206,0.57107048,0.560021374,-0.361254126,24244,A,0.361254126,60,13.8,0.9,0.5,0,95,12.8,9.3,5.1,10.4,3,0.5,1.1,7.2,6.6,
2018,1000024100,서울특별시 종로구,198680.3015,453750.9024,101,대한불교조계종안국선원,0.424729206,0.57107048,0.560021374,-0.550587966,17652,A,0.550587966,5,1.3,0,0,0,171.9,19.5,14.2,9,24.3,2.1,16.8,13.3,7.3,37.4,
2018,1020032500,서울특별시 용산구,198693.9124,449672.6111,101,용산2가동사무소,0.424729206,0.57107048,0.560021374,0.684157461,65214,C,1.315842539,144,32.3,1.3,0,0,879,99.5,80.7,33.3,3.9,9.3,0.8,19.4,43.8,0.3,2
2018,1020032200,서울특별시 용산구,198702.549,449589.8326,101,용산2가새마을금고,0.424729206,0.57107048,0.560021374,2.525063747,75351,D,0.474936253,171,6.2,2.7,0.6,0,205.9,35.2,6.6,4.1,1.5,2.9,0.8,1.7,1.8,21.7,3
2018,1020007200,서울특별시 용산구,198721.5521,446346.3283,101,서빙고동우편취급소,0.424729206,0.57107048,0.560021374,-0.726208373,13628,A,0.726208373,55,133.3,105.8,37.9,0,68.8,2.9,29,7.7,0.2,0.5,0,3.3,23.9,1.4,
2018,1070013200,서울특별시 성북구,198724.7276,455208.2363,101,한국전사(주),0.424729206,0.57107048,0.560021374,-0.156415506,38650,A,0.156415506,15,0.9,0,0,0,27.7,1.6,1.3,0.3,0.3,0.5,0.4,1.3,1.7,1.3,
2018,1010028000,서울특별시 중구,198737.7358,451839.5787,101,을지로2가(외환은행),0.424729206,0.57107048,0.560021374,1.799852641,73408,C,4.200147359,192,74.1,4.4,0.2,0,4754.3,553,335.7,221.8,655.7,472.6,151.8,462.4,631.9,16.1,6
2018,1000009100,서울특별시 종로구,198742.158,452296.408,101,종각지하쇼핑센터,0.424729206,0.57107048,0.560021374,0.852206544,67855,C,4.147793456,142,58.2,7.9,1.5,0,3297.3,454.8,214.8,106.8,277.2,244.4,64.6,769.2,986.6,211.3,5
2018,1020024800,서울특별시 용산구,198748.4153,448391.1667,101,녹사평역_이태원로_진입,0.424729206,0.57107048,0.560021374,-0.732073945,13521,B,1.732073945,72,121.1,4.3,1.8,0,2027.7,261.1,322.9,215,3.6,1.6,0.3,17.7,72.8,8.9,1
2018,1210003300,서울특별시 서초구,198761.1386,441820.0549,101,서울지하철공사,0.424729206,0.57107048,0.560021374,3.186879473,76468,D,2.813120527,215,620.4,117.3,5.5,0,1022.4,48.3,140.7,25.6,54.5,254.4,12.3,69.8,299.5,27.1,6
2018,1000013900,서울특별시 종로구,198780.172,452604.6909,101,인사동네거리,0.424729206,0.57107048,0.560021374,-0.338201878,25320,A,0.338201878,10,4.3,0.6,0,0,98.5,11.5,9.4,17.3,3.7,6.7,1.8,4.4,5.8,3.6,
2018,1020006200,서울특별시 용산구,198791.0319,446223.5877,101,여우목길-이촌동길삼거리,0.424729206,0.57107048,0.560021374,-0.205236801,33916,A,0.205236801,60,11.1,6.3,0.8,0,31.6,0.2,0.7,0.4,16,0.1,0.1,0.1,0.1,0,
2018,1210018400,서울특별시 서초구,198813.255,441963.5963,101,엔지니어링기술진흥회관,0.424729206,0.57107048,0.560021374,-0.028565924,55439,B,2.028565924,89,66.4,7,0.8,0,1590.9,147.1,376.9,63,14.3,14.6,3.8,94.4,126.3,24.1,2
2018,1020009100,서울특별시 용산구,198818.5783,446712.3458,101,동작대로-서빙고로진입로,0.424729206,0.57107048,0.560021374,-0.595368774,16517,A,0.595368774,48,139.3,2.9,0.3,0,54.8,2.7,64.8,4.7,0,0.1,0.3,0.6,8.1,0.3,
2018,1210006100,서울특별시 서초구,198832.5467,444321.3552,101,방배삼호아파트앞,0.424729206,0.57107048,0.560021374,-0.778779221,12594,B,2.778779221,106,292,40.1,1.4,0,1679.4,265.6,116.3,63.3,392.7,231.1,62.3,87.9,159.3,1.7,2
2018,1020028300,서울특별시 용산구,198832.7076,448746.2003,101,중앙경리단앞,0.424729206,0.57107048,0.560021374,7.933100436,78559,D,4.066899564,197,35,3.6,0.4,0,5238.8,722.3,234.8,67.4,240.5,146.8,139.2,65.8,154.3,11.9,12
2018,1000017000,서울특별시 종로구,198832.7424,452840.7124,101,운현초교입구,0.424729206,0.57107048,0.560021374,-0.927267981,10279,B,1.927267981,103,30.6,2.9,0.3,0,1582.7,171.9,165.8,29.2,32.6,27.9,14.9,98.3,228.3,57.3,1
2018,1210005400,서울특별시 서초구,198838.4099,443554.8696,101,방배4동지구대,0.424729206,0.57107048,0.560021374,2.847305649,76014,D,1.152694351,217,6.5,0,0,0,692.3,100.7,28.1,18.2,29.8,29,14.3,19.3,29.9,1.9,4
2018,1020026000,서울특별시 용산구,198839.9238,448494.1299,101,녹사평역_반포로_진출,0.424729206,0.57107048,0.560021374,1.123754951,70234,C,1.876245049,131,866.3,87.3,6.9,0,305.2,40.1,97.8,30.9,83.9,48.3,153.8,26.1,330.5,62.7,3
2018,1010016300,서울특별시 중구,198859.8553,451274.4725,101,퇴계로-소파길진출로,0.424729206,0.57107048,0.560021374,0.644555505,64692,C,1.355444495,183,62.4,5.9,0.3,0,596.6,49.2,100.4,27.4,66.3,64.4,14.2,268.3,858.8,167.4,2
2018,1010032100,서울특별시 중구,198903.9046,452051.0659,101,삼일교(남단),0.424729206,0.57107048,0.560021374,0.907518505,68725,C,3.092481495,188,12.5,2.4,1.8,0,2088.8,304.4,273.2,124.6,331.4,287.3,156.8,249.6,707.3,23.8,4
2018,1010032700,서울특별시 중구,198905.0532,452078.4655,101,삼일교(북단),0.424729206,0.57107048,0.560021374,-2.703366013,993,B,3.703366013,102,15.5,1.9,0.2,0,2642.3,332.4,318.9,120.3,417,402.4,278.3,276.4,692,27.5,1
2018,1070013900,서울특별시 성북구,198914.5136,455349.5336,101,백악산앞삼거리,0.424729206,0.57107048,0.560021374,0.973192527,69530,D,0.026807473,204,0,0,0,0,1.3,0.1,0,0.3,0,0,0,0,0,0.3,1
2018,1000002700,서울특별시 종로구,198917.2016,452559.432,101,허리우드극장,0.424729206,0.57107048,0.560021374,6.203732507,78273,D,1.796267493,163,19.8,8.8,0.7,0,700.5,115.8,70.8,35,199.6,385.3,119.6,49.5,67.3,7,8
2018,1020029800,서울특별시 용산구,198923.237,449070.9272,101,남산2호터널지하차도(남측),0.424729206,0.57107048,0.560021374,-0.279629018,28511,B,1.279629018,81,772.1,54.8,2.7,0,72.9,8.3,21.2,6.2,25.2,10,150.3,7.5,219.9,0.2,1
2018,1020009600,서울특별시 용산구,198937.5231,446744.3382,101,서빙고역_서빙고로_진입,0.424729206,0.57107048,0.560021374,-0.689531165,14383,B,2.689531165,76,221.3,2.1,0.2,0,2129.7,111.8,1054.4,111.3,41.4,6.9,2.5,36.1,45,99.2,2
2018,1010014300,서울특별시 중구,198974.6128,451173.0854,101,대한적십자사,0.424729206,0.57107048,0.560021374,-0.941573543,10062,A,0.941573543,55,4.9,0.8,0,0,507.3,85.1,57.4,21,14.5,215.2,1.3,4.1,9.5,20.1,
2018,1020030700,서울특별시 용산구,198977.2217,449276.1324,101,남산3호터널(남측),0.424729206,0.57107048,0.560021374,0.179825464,59479,C,1.820174536,141,525.8,45,3.4,0,938.5,151.2,237.4,45.8,74.8,38.6,107.1,13.8,97.6,30.8,2
2018,1020031700,서울특별시 용산구,198978.7398,449462.9752,101,남산3호터널_남산3호터널_진입,0.424729206,0.57107048,0.560021374,-1.688441676,3752,A,1.688441676,45,1947.8,471.9,42.4,0,70,5.6,29.3,18,77,53.2,11.9,78,132.3,0.8,
